,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
24,0.11461726,1998,الدكتورة,الدكتور,-0.25601375,0.1413965,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
25,0.14526032,1998,مغنية,مغني,-0.21685107,0.07159075,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
26,0.15344942,1998,نائبة,نائب,-0.25987583,0.106426425,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
27,0.23048608,1998,الجندية,الجندي,-0.25073123,0.020245153,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.4692810457516342, 0.7071895424836603, 0.8352941176470589, 1.0)"
28,0.2386196,1998,أديبة,أديب,-0.28017345,0.04155385,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.4449826989619379, 0.6918108419838525, 0.8269896193771626, 1.0)"
0,-0.25599688,1999,ممرضة,ممرض,0.016322974,0.27231985,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.8899653979238754, 0.493194925028835, 0.3916186082276047, 1.0)"
1,-0.24393822,1999,صحفية,صحفي,-0.03598355,0.27992177,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9038062283737024, 0.5250288350634371, 0.41607074202229904, 1.0)"
2,-0.21070002,1999,سفيرة,سفير,-0.11329557,0.3239956,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
3,-0.15075687,1999,راقصة,راقص,-0.129033,0.27978987,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
4,-0.105671465,1999,عاملة,عامل,-0.23060566,0.33627713,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
5,-0.10051976,1999,خادمة,خادم,-0.011750907,0.11227067,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
6,-0.079330266,1999,بائعة,بائع,-0.115369305,0.19469957,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
7,-0.07088205,1999,مصورة,مصور,-0.17076713,0.24164918,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
8,-0.06596947,1999,مغنية,مغني,0.03965948,-0.10562895,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
9,-0.051376373,1999,موظفة,موظف,-0.26222053,0.3135969,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
10,-0.043483913,1999,نائبة,نائب,-0.26054707,0.30403098,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
11,-0.027511477,1999,عازفة,عازف,-0.29642546,0.32393694,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
12,-0.026094973,1999,وزيرة,وزير,-0.15892875,0.18502373,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
13,-0.020540789,1999,محامية,محامي,-0.17634942,0.1968902,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
14,-0.006188005,1999,أستاذة,أستاذ,-0.19082704,0.19701505,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
15,0.0070407093,1999,طبيبة,طبيب,-0.29926574,0.29222503,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
16,0.0173565,1999,سكرتيرة,سكرتير,-0.17445268,0.15709618,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
17,0.028112426,1999,مديرة,مدير,-0.2263253,0.19821288,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
18,0.03793262,1999,الأديبة,الأديب,-0.18471202,0.1467794,الأديبة-الأديب,ﺐﻳﺩﻷﺍ-ﺔﺒﻳﺩﻷﺍ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
19,0.047379434,1999,ممثلة,ممثل,-0.27685222,0.22947279,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
20,0.06144464,1999,الدكتورة,الدكتور,-0.20652151,0.14507687,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
21,0.06382945,1999,كاتبة,كاتب,-0.3490498,0.28522035,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
22,0.08082175,1999,شاعرة,شاعر,-0.34702963,0.26620787,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
23,0.081900865,1999,فنانة,فنان,-0.28849727,0.2065964,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
24,0.09892303,1999,باحثة,باحث,-0.25150827,0.15258524,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
25,0.10748181,1999,مهندسة,مهندس,-0.36000076,0.25251895,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
26,0.11298025,1999,حارسة,حارس,-0.28271487,0.16973463,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.7905420991926184, 0.8832756632064592, 0.9328719723183392, 1.0)"
0,-0.2438927,2000,راقصة,راقص,-0.052880675,0.29677337,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9038062283737024, 0.5250288350634371, 0.41607074202229904, 1.0)"
1,-0.19110337,2000,ممرضة,ممرض,0.053121265,0.24422464,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.960322952710496, 0.6678200692041522, 0.5363321799307956, 1.0)"
2,-0.14121893,2000,موظفة,موظف,-0.23345888,0.3746778,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
3,-0.13015756,2000,خادمة,خادم,-0.07573094,0.20588851,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
4,-0.11715292,2000,صحفية,صحفي,-0.09800308,0.215156,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
5,-0.092358656,2000,سفيرة,سفير,-0.122913234,0.21527189,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
6,-0.074251264,2000,حارسة,حارس,-0.21870172,0.29295298,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
7,-0.05357948,2000,ممثلة,ممثل,-0.23911935,0.29269883,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
8,-0.043718934,2000,البائعة,البائع,-0.1974525,0.24117143,البائعة-البائع,ﻊﺋﺎﺒﻟﺍ-ﺔﻌﺋﺎﺒﻟﺍ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
9,-0.036101118,2000,سكرتيرة,سكرتير,-0.19388117,0.22998229,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
10,-0.026326269,2000,عاملة,عامل,-0.2744182,0.30074447,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
11,-0.0019393768,2000,مغنية,مغني,0.010359682,-0.012299059,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
12,-0.0016018748,2000,المهندسة,المهندس,-0.20343173,0.2050336,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
13,0.00062319636,2000,مصورة,مصور,-0.259378,0.2587548,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
14,0.013593763,2000,طبيبة,طبيب,-0.33416402,0.32057026,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
15,0.030165017,2000,محامية,محامي,-0.3273127,0.2971477,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
16,0.049090907,2000,الدكتورة,الدكتور,-0.2123731,0.16328219,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
17,0.07160896,2000,باحثة,باحث,-0.25096172,0.17935276,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
18,0.08110458,2000,شاعرة,شاعر,-0.2800581,0.19895351,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
19,0.089907095,2000,عازفة,عازف,-0.27238894,0.18248184,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
20,0.112540305,2000,مديرة,مدير,-0.20770429,0.095163986,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.7905420991926184, 0.8832756632064592, 0.9328719723183392, 1.0)"
21,0.1169655,2000,وزيرة,وزير,-0.23182198,0.11485648,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
22,0.1574798,2000,نائبة,نائب,-0.2572593,0.09977951,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6742791234140717, 0.8242214532871974, 0.8996539792387545, 1.0)"
23,0.17145362,2000,كاتبة,كاتب,-0.3746403,0.20318666,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)"
24,0.17710233,2000,فنانة,فنان,-0.25927478,0.08217246,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)"
25,0.263407,2000,أديبة,أديب,-0.29563743,-0.03223044,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.37208765859284904, 0.6456747404844292, 0.8020761245674741, 1.0)"
0,-0.30581892,2001,راقصة,راقص,-0.0004264973,0.30624542,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8281430219146482, 0.35432525951557087, 0.2915032679738562, 1.0)"
1,-0.24126095,2001,سفيرة,سفير,-0.06773689,0.30899784,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9084198385236447, 0.5356401384083043, 0.424221453287197, 1.0)"
2,-0.20861188,2001,ممرضة,ممرض,0.018736688,0.22734857,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
3,-0.16328973,2001,بائعة,بائع,-0.047166206,0.21045594,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
4,-0.12910517,2001,محامية,محامي,-0.2136759,0.34278107,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
5,-0.11213431,2001,خادمة,خادم,-0.07088263,0.18301694,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
6,-0.089071974,2001,صحفية,صحفي,-0.17017336,0.25924534,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
7,-0.07855722,2001,ممثلة,ممثل,-0.20094833,0.27950555,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
8,-0.071556315,2001,سكرتيرة,سكرتير,-0.09904577,0.17060208,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
9,-0.062959015,2001,عاملة,عامل,-0.25895807,0.3219171,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
10,-0.05086407,2001,شاعرة,شاعر,-0.22376773,0.2746318,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
11,-0.029222846,2001,مصورة,مصور,-0.2209099,0.25013274,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
12,-0.008114696,2001,طبيبة,طبيب,-0.31100953,0.31912422,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
13,-0.00710544,2001,موظفة,موظف,-0.26296708,0.27007252,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
14,-0.0035958514,2001,مغنية,مغني,-0.012255214,0.015851066,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
15,0.0013592839,2001,حارسة,حارس,-0.20926899,0.2079097,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
16,0.002098471,2001,وزيرة,وزير,-0.20860706,0.20650859,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
17,0.0044690073,2001,مهندسة,مهندس,-0.33613783,0.33166882,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
18,0.004766345,2001,دكتورة,دكتور,-0.17235288,0.16758654,دكتورة-دكتور,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
19,0.0075570643,2001,كاتبة,كاتب,-0.28007478,0.2725177,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
20,0.009935841,2001,رسامة,رسام,-0.14365105,0.13371521,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
21,0.017076477,2001,نائبة,نائب,-0.21921478,0.2021383,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
22,0.017322093,2001,مديرة,مدير,-0.22686154,0.20953944,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
23,0.021796405,2001,أديبة,أديب,-0.22419544,0.20239903,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
24,0.049230084,2001,فنانة,فنان,-0.25879443,0.20956434,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
25,0.05695343,2001,عازفة,عازف,-0.19818923,0.1412358,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)"
26,0.061024196,2001,الأستاذة,الأستاذ,-0.18304071,0.12201651,الأستاذة-الأستاذ,ﺫﺎﺘﺳﻷﺍ-ﺓﺫﺎﺘﺳﻷﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
27,0.19600207,2001,جندية,جندي,-0.19691035,-0.0009082798,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)"
28,0.21886133,2001,باحثة,باحث,-0.37479252,0.15593119,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.5057285659361787, 0.7302575932333719, 0.8477508650519032, 1.0)"
0,-0.19894552,2002,راقصة,راقص,0.09080369,-0.2897492,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9575547866205306, 0.6512110726643597, 0.515109573241061, 1.0)"
1,-0.1535477,2002,ممرضة,ممرض,-0.14520603,-0.29875374,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
2,-0.13460883,2002,عاملة,عامل,0.25810626,-0.3927151,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
3,-0.11687669,2002,الصيدلانية,الصيدلي,0.15952966,-0.27640635,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
4,-0.10627028,2002,فنانة,فنان,0.19154671,-0.297817,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
5,-0.10331128,2002,بائعة,بائع,0.104228415,-0.20753969,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
6,-0.100089625,2002,خادمة,خادم,0.048218653,-0.14830828,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
7,-0.09438139,2002,مصورة,مصور,0.22241631,-0.3167977,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
8,-0.087276734,2002,مغنية,مغني,0.04241594,0.12969267,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
9,-0.08092925,2002,موظفة,موظف,0.23281801,-0.31374726,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
10,-0.074893504,2002,أستاذة,أستاذ,0.14663664,-0.22153014,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
11,-0.0686069,2002,ممثلة,ممثل,0.22064756,-0.28925446,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
12,-0.060666725,2002,سفيرة,سفير,0.108707145,-0.16937387,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9829296424452134, 0.9018838908112264, 0.8542099192618224, 1.0)"
13,-0.047984555,2002,سكرتيرة,سكرتير,0.24606018,-0.29404473,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
14,-0.029215619,2002,مديرة,مدير,0.17610152,-0.20531714,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
15,-0.010406181,2002,الدكتورة,الدكتور,0.18435043,-0.19475661,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
16,0.0030395985,2002,طبيبة,طبيب,0.25413734,-0.25109774,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
17,0.01028946,2002,محامية,محامي,0.21809742,-0.20780796,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
18,0.028386861,2002,عازفة,عازف,0.22146377,-0.19307691,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
19,0.056567147,2002,حارسة,حارس,0.22532138,-0.16875423,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)"
20,0.10124142,2002,وزيرة,وزير,0.22001927,-0.11877785,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
21,0.1090872,2002,صحفية,صحفي,0.29297203,-0.18388483,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
22,0.1201655,2002,شاعرة,شاعر,0.4001152,-0.2799497,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
23,0.12877548,2002,باحثة,باحث,0.3407707,-0.21199521,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)"
24,0.13820723,2002,مهندسة,مهندس,0.365986,-0.22777876,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.7227220299884662, 0.8488273740868898, 0.9134948096885814, 1.0)"
25,0.20612898,2002,أديبة,أديب,0.25770253,-0.051573552,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)"
26,0.21197692,2002,كاتبة,كاتب,0.40000343,-0.18802652,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.530026912725875, 0.7456362937331797, 0.8560553633217994, 1.0)"
27,0.24622008,2002,نائبة,نائب,0.24651368,-0.00029360317,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)"
28,0.2603734,2002,الجندية,الجندي,0.32444715,-0.06407373,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)"
0,-0.29554763,2003,سكرتيرة,سكرتير,0.009747714,-0.30529535,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.8438292964244521, 0.3870818915801615, 0.3101114955786236, 1.0)"
1,-0.23254248,2003,راقصة,راقص,0.07109632,-0.30363882,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9176470588235294, 0.5568627450980391, 0.44052287581699334, 1.0)"
