,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
10,0.0357281598964371,1964,كاتبة,كاتب,0.1136930174899713,-0.0779648575935342,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
11,0.1680146893047356,1964,ممرضة,ممرض,-0.2461977615769831,-0.0781830722722475,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)"
12,0.243349566446579,1964,وزيرة,وزير,0.2847212875554091,-0.04137172110883,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.43283352556708976, 0.6841214917339487, 0.8228373702422146, 1.0)"
13,0.3157778756664136,1964,الدكتورة,الدكتور,0.3658043948121938,-0.0500265191457802,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.24183006535947713, 0.5487889273356401, 0.750557477893118, 1.0)"
0,-0.1806208516191115,1965,مصورة,مصور,0.0028803796875631,-0.1835012313066747,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9630911188004614, 0.6844290657439446, 0.5575547866205304, 1.0)"
1,-0.172228469645177,1965,ممرضة,ممرض,0.0009955774826323,-0.1732240471278093,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9658592848904268, 0.701038062283737, 0.5787773933102651, 1.0)"
2,-0.0958662820853193,1965,راقصة,راقص,-0.0282064508707934,-0.1240727329561128,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
3,-0.0894617291764256,1965,خادمة,خادم,0.0010553827428038,-0.0905171119192294,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
4,-0.0725064539146334,1965,عاملة,عامل,0.054631133704853,-0.1271375876194865,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
5,-0.0641730471417179,1965,سكرتيرة,سكرتير,-0.0085667858200687,-0.0727398329617867,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
6,-0.0321829492077809,1965,الجندية,الجندي,0.098525853261935,-0.130708802469716,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
7,-0.0147646772684185,1965,مديرة,مدير,0.1118079534427058,-0.1265726307111244,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
8,-0.0117786572278899,1965,الرسامة,الرسام,0.0229027658618519,-0.0346814230897419,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
9,0.0067755746191712,1965,ممثلة,ممثل,0.1737159760605039,-0.1669404014413326,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
10,0.0614630277545031,1965,كاتبة,كاتب,0.0987752752491649,-0.0373122474946617,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
11,0.0810971134902181,1965,صحفية,صحفي,0.2196205635203535,-0.1385234500301354,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
12,0.1634076480240527,1965,الفنانة,الفنان,0.243026334051582,-0.0796186860275293,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.6645905420991929, 0.819300269127259, 0.896885813148789, 1.0)"
13,0.1716583103740869,1965,موظفة,موظف,0.2052389551254174,-0.0335806447513304,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)"
14,0.2231227880209336,1965,نائبة,نائب,0.2614184636080312,0.0382956755870975,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)"
15,0.2519986486198319,1965,وزيرة,وزير,0.2683925729659917,-0.0163939243461597,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.4085351787773935, 0.6687427912341408, 0.8145328719723184, 1.0)"
16,0.2594249688117643,1965,الدكتورة,الدكتور,0.2980230353965216,-0.0385980665847573,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)"
0,-0.2146900478146926,1966,راقصة,راقص,0.1144942175325973,0.32918426534729,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.940715109573241, 0.6099192618223759, 0.4812764321414839, 1.0)"
1,-0.0575709978469731,1966,خادمة,خادم,-0.0970765383272693,0.1546475361742424,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
2,-0.0516647434156212,1966,عاملة,عامل,-0.0721740427864188,0.1238387862020401,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
3,-0.0464302002585841,1966,موظفة,موظف,-0.103898676083846,0.1503288763424302,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
4,-0.0355808925878073,1966,مديرة,مدير,-0.0986238086750463,0.1342047012628537,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
5,-0.0294246004713246,1966,مصورة,مصور,-0.0370026157361631,0.0664272162074878,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
6,0.0042914279609958,1966,ممرضة,ممرض,0.1608751904704937,0.1565837625094979,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
7,0.0086661831491653,1966,سكرتيرة,سكرتير,-0.0939770197190361,0.0853108365698707,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
8,0.0131292351548834,1966,صحفية,صحفي,-0.1716347275823525,0.158505492427469,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
9,0.0998778960545845,1966,ممثلة,ممثل,-0.2220522484981911,0.1221743524436065,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
10,0.1462391389028435,1966,الجندية,الجندي,-0.2159330955657065,-0.069693956662863,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
11,0.1472050093573817,1966,الفنانة,الفنان,-0.2230585934110304,0.0758535840536486,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
12,0.1567614875446329,1966,الدكتورة,الدكتور,-0.2443203711940556,-0.0875588836494227,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.6742791234140717, 0.8242214532871974, 0.8996539792387545, 1.0)"
13,0.1608373402877277,1966,شاعرة,شاعر,-0.2095082114497166,0.0486708711619888,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.6645905420991929, 0.819300269127259, 0.896885813148789, 1.0)"
14,0.1928145988671049,1966,المهندسة,المهندس,-0.2775413697196731,0.0847267708525682,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.5870818915801617, 0.779930795847751, 0.8747404844290658, 1.0)"
15,0.2726156061464216,1966,كاتبة,كاتب,-0.3782551595889379,-0.1056395534425163,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.34778931180315276, 0.6302960399846214, 0.7937716262975778, 1.0)"
0,-0.1026982000971751,1967,مصورة,مصور,0.0277120353211309,-0.1304102354183061,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
1,-0.0687028859870106,1967,ممثلة,ممثل,0.159128631614305,-0.2278315176013156,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
2,-0.0670058281566237,1967,مديرة,مدير,0.0085216515379097,-0.0755274796945334,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
3,-0.0341563490034196,1967,عاملة,عامل,0.0891398137000393,-0.1232961627034589,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
4,0.0217612673146615,1967,خادمة,خادم,0.0642834067994657,-0.0425221394848042,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
5,0.0355780303058101,1967,فنانة,فنان,0.0706189498286552,-0.035040919522845,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
6,0.0462201905669665,1967,ممرضة,ممرض,0.0621837627825478,-0.0159635722155812,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
7,0.0623166795291957,1967,سكرتيرة,سكرتير,0.0963010530762,-0.0339843735470042,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
8,0.0752148740081078,1967,موظفة,موظف,0.160669968829184,-0.0854550948210761,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
9,0.0951752089494013,1967,رسامة,رسام,0.1732724766484347,-0.0780972676990334,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
10,0.0957689183447349,1967,كاتبة,كاتب,0.1357298111045375,-0.0399608927598025,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
11,0.1597780379755503,1967,المهندسة,المهندس,0.2708650126953713,-0.1110869747198209,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.6742791234140717, 0.8242214532871974, 0.8996539792387545, 1.0)"
12,0.1702741333687034,1967,الجندية,الجندي,0.203267702367818,-0.0329935689991146,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)"
13,0.1831296952527296,1967,الدكتورة,الدكتور,0.1926794531002721,-0.0095497578475425,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.6161476355247983, 0.7946943483275665, 0.883044982698962, 1.0)"
0,-0.1694156376900156,1968,سكرتيرة,سكرتير,0.00099131468985,0.1704069523798656,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9672433679354094, 0.7093425605536331, 0.5893886966551325, 1.0)"
1,-0.1053025619245683,1968,عاملة,عامل,-0.0573953349773641,0.1626978969019325,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
2,-0.0863359192060473,1968,مديرة,مدير,-0.1037127962727537,0.1900487154788011,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
3,-0.0818944713517804,1968,مصورة,مصور,-0.1018357095445834,0.1837301808963639,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
4,-0.0364049096258481,1968,بائعة,بائع,-0.074010127584935,0.1104150372107831,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
5,-0.0302124593076438,1968,خادمة,خادم,-0.0560704542838089,0.0862829135914528,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
6,0.0252557925734288,1968,ممثلة,ممثل,-0.2769543743583691,0.2516985817849403,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
7,0.0356466259140042,1968,موظفة,موظف,-0.1220462638320579,0.0863996379180536,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
8,0.0522069799202893,1968,ممرضة,ممرض,0.1624480430570224,0.1102410631367331,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
9,0.0950683595991975,1968,رسامة,رسام,-0.1105251642823053,-0.0154568046831078,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
10,0.1527504474314579,1968,كاتبة,كاتب,-0.2874800648453464,0.1347296174138885,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
11,0.1734376646720768,1968,طبيبة,طبيب,-0.1799315925846242,0.0064939279125474,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.6355247981545562, 0.8045367166474434, 0.8885813148788928, 1.0)"
12,0.2008910226169817,1968,الجندية,الجندي,-0.2519739470788182,0.0510829244618364,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.5664744329104193, 0.7687043444828915, 0.8685121107266437, 1.0)"
13,0.2332557543095357,1968,المهندسة,المهندس,-0.4006344934585387,0.1673787391490029,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.4692810457516342, 0.7071895424836603, 0.8352941176470589, 1.0)"
14,0.2355169119873475,1968,الدكتورة,الدكتور,-0.3528551785572981,-0.1173382665699505,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)"
15,0.3236560490359497,1968,نائبة,نائب,-0.396757647224659,-0.0731015981887093,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.23137254901960785, 0.5349480968858131, 0.7434832756632064, 1.0)"
16,0.3687241369864606,1968,المحامية,المحامي,-0.5005645637681616,0.131840426781701,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.16862745098039217, 0.4519031141868512, 0.701038062283737, 1.0)"
0,-0.1605281725761222,1969,عاملة,عامل,-0.0143355946151147,0.174863767191237,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
1,-0.1466913359599131,1969,ممرضة,ممرض,0.0169836696297225,0.1636750055896356,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9755478662053056, 0.7591695501730102, 0.6530565167243365, 1.0)"
2,-0.0901215582370622,1969,موظفة,موظف,-0.0386084778977776,0.1287300361348399,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
3,-0.0749350470184829,1969,سكرتيرة,سكرتير,-0.0007167584809953,0.0756518054994782,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
4,-0.0723354032585081,1969,راقصة,راقص,0.0495032940605381,0.1218386973190463,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
5,-0.0050400838027905,1969,مديرة,مدير,-0.1143614745609055,0.119401558363696,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
6,0.006324916522106,1969,مصورة,مصور,-0.151794633682625,0.1454697171605189,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
7,0.0499888763934154,1969,رسامة,رسام,-0.1262773479327075,0.0762884715392921,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
8,0.0763501627156845,1969,ممثلة,ممثل,-0.221651148254501,0.1453009855388165,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
9,0.1218658877231304,1969,الدكتورة,الدكتور,-0.2544402616315063,-0.1325743739083759,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
10,0.1235141774064188,1969,خادمة,خادم,-0.1514222523291044,0.0279080749226855,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
11,0.1447308057810986,1969,الشاعرة,الشاعر,-0.3288695532078304,0.1841387474267317,الشاعرة-الشاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
12,0.177327097105382,1969,وزيرة,وزير,-0.2107585962302738,0.0334314991248918,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)"
13,0.1913852201209339,1969,كاتبة,كاتب,-0.3375931655133009,0.1462079453923669,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)"
14,0.2233315152157352,1969,نائبة,نائب,-0.3420490671216087,-0.1187175519058735,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)"
15,0.2244276997375175,1969,الفنانة,الفنان,-0.3341652146035065,0.109737514865989,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)"
16,0.298127262524366,1969,المهندسة,المهندس,-0.3690251871177832,0.0708979245934172,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.2627450980392157, 0.5764705882352941, 0.7647058823529411, 1.0)"
17,0.3743813154802407,1969,طبيبة,طبيب,-0.3748132916478691,0.0004319761676284,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.16339869281045752, 0.4449826989619377, 0.6975009611687812, 1.0)"
0,-0.1993555482269349,1970,ممرضة,ممرض,-0.0638490592241876,0.2632046074511226,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.954555940023068, 0.641753171856978, 0.5057285659361782, 1.0)"
1,-0.1627580125587479,1970,عاملة,عامل,-0.1038514031932355,0.2666094157519835,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9700115340253749, 0.7259515570934255, 0.6106113033448672, 1.0)"
2,-0.1267260221100362,1970,الجندية,الجندي,-0.1525553259857227,0.2792813480957589,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
3,-0.1190897109919381,1970,راقصة,راقص,0.0063550846606816,0.1254447956526198,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
4,-0.1045054241235938,1970,خادمة,خادم,-0.0632595384357758,0.1677649625593696,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
5,-0.0792788527998312,1970,سكرتيرة,سكرتير,0.1142851477720566,0.1935640005718878,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
6,-0.072323445914819,1970,موظفة,موظف,-0.1996338974990318,0.2719573434138508,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)"
7,-0.062687399011569,1970,كاتبة,كاتب,-0.142314764162623,0.2050021631741921,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
8,-0.0466545878479871,1970,بائعة,بائع,0.0392087318743393,0.0858633197223265,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
9,-0.0436340494182738,1970,ممثلة,ممثل,-0.1896721995807441,0.233306248999018,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
10,-0.0238239700914743,1970,مديرة,مدير,-0.0873210352932364,0.1111450053847108,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
11,-0.0010692155854178,1970,وزيرة,وزير,-0.1294033714495298,0.1304725870349477,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
12,0.0077042545300818,1970,مصورة,مصور,-0.1572277163700117,0.1495234618399298,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
13,0.1533086152475084,1970,الدكتورة,الدكتور,-0.2451312991743246,-0.0918226839268162,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
14,0.1758416680631278,1970,المهندسة,المهندس,-0.4280013090921407,0.2521596410290129,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)"
15,0.2290394451330129,1970,الرسامة,الرسام,-0.303034065433485,0.0739946203004721,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.4814302191464823, 0.7148788927335642, 0.839446366782007, 1.0)"
16,0.2484998259577974,1970,الفنانة,الفنان,-0.3342875722975816,0.0857877463397842,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)"
17,0.328649333424083,1970,نائبة,نائب,-0.3762805997177988,-0.0476312662937158,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.22091503267973872, 0.5211072664359864, 0.736409073433295, 1.0)"
18,0.3345763563157693,1970,الشاعرة,الشاعر,-0.3590122634947228,0.0244359071789535,الشاعرة-الشاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.21568627450980393, 0.5141868512110727, 0.7328719723183391, 1.0)"
0,-0.0426159944456244,1971,عاملة,عامل,-0.1055224765127181,0.1481384709583426,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
1,-0.0382631202104809,1971,ممرضة,ممرض,-0.0511179773874067,0.0893810975978877,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
2,-0.0322569229593711,1971,سكرتيرة,سكرتير,-0.03793335829858,0.0701902812579512,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
